,block_group_id,housing_units,occupied_housing_units,group_quarters_population,household_population
286,530350914002,674.7259817123413,628.0829963684082,0.0,1512.8970317840576
287,530530620001,643.7859990596771,616.6830004453659,0.0,1390.4040007591248
288,530610519121,503.8459972143173,489.9420023560524,0.0,1430.1990060806274
289,530610535051,590.1909919381142,555.8469998240471,0.0,1498.5590200424194
290,530610504043,615.8519973754883,581.7729957103729,62.0,1241.9799852371216
291,530530635011,545.923996925354,518.4240036010742,0.0,1560.844983100891
292,530610419011,450.86201107501984,433.332000374794,8.0,1483.8770027160645
293,530610510001,770.7459864616394,701.1139883995056,0.0,1989.1229972839355
294,530330260041,451.3819977045059,426.0920004248619,69.0,1063.7129893302917
295,530350901024,737.0090050697327,669.5979989767075,0.0,1578.1259789466858
296,530530712065,533.0099992752075,509.74500274658203,0.0,1607.9259796142578
297,530610519301,689.6910028457642,675.3939914703369,0.0,1729.8340129852295
298,530330324012,663.1160017251968,634.5210013389587,0.0,2023.2739944458008
299,530530717043,554.4379940032959,497.6880066394806,16.0,1357.8999676704407
300,530330121001,585.3109959959984,532.535010278225,0.0,1176.0060176849365
301,530530726011,552.1019983291626,527.8240070343018,0.0,1395.8889999389648
302,530610529041,487.2460050582886,468.7549991607666,0.0,1509.0830039978027
303,530610537002,735.274007499218,532.556006371975,0.0,1372.4329925701022
304,530530731283,578.8030142784119,563.7089910507202,0.0,1849.744966506958
305,530530628014,1011.0959959030151,902.3959975242615,108.0,2003.8250169754028
306,530530724053,572.2100129127502,560.433012008667,0.0,1497.272011756897
307,530610513013,852.3000030517578,792.1180114746094,0.0,1558.2450103759766
308,530330294082,468.002010345459,451.8279972076416,0.0,1484.7380065917969
309,530330041022,610.4680042266846,562.023003578186,64.43099975585938,1452.850986480713
310,530530731183,496.54200077056885,488.70899963378906,0.0,1345.5949954986572
311,530330222033,609.894998550415,538.8049974441528,0.0,1224.7270259857178
312,530330291012,681.9440002441406,668.0929870605469,0.0,1633.9100341796875
313,530530723112,936.2919946312904,903.9800157546997,51.0,2294.7019786834717
314,530330054011,870.4130020141602,835.9879913330078,0.0,1271.4620056152344
315,530530714121,478.5609941482544,461.3240022659302,0.0,1640.0329933166504
316,530330264003,605.1600031852722,566.5299959182739,82.0,1602.2589988708496
317,530530608003,683.0600004196167,665.7749965190887,0.0,1519.6170015335083
318,530530718082,589.8940014839172,570.2730016708374,0.0,1501.379981994629
319,530330206001,299.02199363708496,293.41200065612793,20.0,816.6869926452637
320,530330220012,984.5370035171509,906.3819766044617,48.0,1625.375994682312
321,530330322133,440.9670000076294,435.02799892425537,0.0,1247.7340049743652
322,530530707032,605.8690032958984,584.0170078277588,16.0,1408.9359970092773
323,530539400082,800.9820003509521,771.6020255088806,0.0,1769.0980243682861
324,530610417041,598.7089927196503,559.9739917516708,0.0,1612.5330257415771
325,530330084013,1275.8800109028816,1160.5680047273636,0.0,1807.080001115799
326,530610414001,507.9779977798462,469.55899810791016,7.934999942779541,1302.8729915618896
327,530330221013,445.16100120544434,429.40699768066406,8.0,1354.827995300293
328,530530723055,478.0540018081665,456.35599756240845,0.0,1205.1020030975342
329,530350921023,571.340997159481,547.670004606247,0.0,1552.4259848594666
330,530330256012,623.8119897842407,609.2019972801208,0.0,1296.625991821289
331,530330222011,638.5800037384033,610.0789985656738,7.0,1644.181007385254
332,530330213002,457.9950054883957,433.5700058937073,12.0,1034.355001449585
333,530330310002,619.8419989347458,614.2059986591339,0.0,1568.187012910843
334,530330315012,710.4759922027588,658.5240027308464,0.0,1809.310976266861
335,530350916003,897.036012172699,853.0959973335266,0.0,2115.714973449707
336,530530731113,522.5569934844971,506.29100036621094,0.0,1481.9780044555664
337,530610515002,666.6549823284149,606.2630026340485,165.0,1424.6849913597107
338,530530730063,600.0379949808121,555.8160043954849,0.0,1540.3760077953339
339,530610418093,716.9400081634521,674.7329902648926,1.0,1699.0900115966797
340,530330250014,384.62299823760986,369.96099758148193,0.0,1075.286003112793
341,530530635012,559.1660070419312,532.466007232666,1.0,1546.086015701294
342,530610404003,853.2720098495483,782.8760155439377,735.4589711427689,1414.074992775917
343,530530707035,462.2139992713928,455.1420044898987,0.0,1183.3900022506714
344,530330082002,1639.3580169677734,1499.3970260620117,41.63199996948242,2186.891990661621
345,530330277023,959.875997543335,762.7039885520935,0.0,1768.3110013008118
346,530350927011,680.5150097608566,651.1069921851158,0.0,1762.284990787506
347,530530703153,529.4480028152466,516.7359981536865,0.0,1726.2929973602295
348,530330118023,915.7459869384766,872.9249811172485,0.0,1996.372049331665
349,530330316053,429.6560046672821,401.9490008354187,0.0,1183.1730117797852
350,530530734073,551.5470026731491,433.05600130558014,156.0,1033.2399871349335
351,530610412022,778.6279706954956,709.7029733657837,0.0,1531.9399604797363
352,530330247032,481.74100399017334,464.87499713897705,0.0,1234.5759906768799
353,530330035003,531.3740015029907,485.1310052871704,134.80999660491943,1019.9630126953125
354,530330327051,469.0609985589981,439.6979979276657,0.0,1251.4660172462463
355,530610418151,496.10898661613464,477.8350052833557,0.0,1229.0160112380981
356,530610519321,557.8110045790672,544.7460033893585,0.0,1499.3830208778381
357,530530734045,530.9679958820343,511.69899916648865,0.0,1326.1179847717285
358,530330080033,1059.1569802761078,937.2429901361465,0.0,1363.235003709793
359,530330317091,415.80599451065063,409.4619987010956,0.0,1518.3699975013733
360,530330207003,565.1229972839355,533.3740015029907,23.0,1406.9360084533691
361,530330323221,390.0039995908737,383.5489963889122,0.0,1095.7390077114105
362,530350924002,702.8869943618774,687.3390007019043,0.0,1622.423984527588
363,530330292033,526.0389989614487,505.7409868836403,479.6650085449219,1014.2889944314957
364,530330322251,368.5680031776428,355.1819999217987,0.0,1176.4820013046265
365,530530713053,534.8999937772751,520.6539975404739,0.0,1238.533007144928
366,530610528101,445.8129997253418,431.5450096130371,0.0,1214.6639938354492
367,530530626002,1208.138991177082,1102.995021700859,7.0,1982.3950080871582
368,530530731172,453.4849981069565,419.190997838974,0.0,1244.9170053005219
369,530330317081,614.5100021362305,581.4610080718994,0.9990000128746033,1443.9880352020264
370,530530713065,477.7339925765991,470.061003446579,0.0,1341.0359754562378
371,530530714141,435.7689952850342,428.28901195526123,0.0,1456.7029724121094
372,530530725083,638.4510097503662,611.9990093708038,17.0,1621.8309845924377
373,530610518024,451.0029983520508,415.4089994430542,7.0,1140.806007385254
374,530530703093,650.5190078616142,622.2019970417023,0.0,1693.5630266666412
375,530330006012,475.4769983291626,435.60500144958496,19.823999404907227,1208.7109909057617
376,530530703163,659.8050060272217,637.1660099029541,0.0,1887.4349689483643
377,530530728013,479.0,460.48099994659424,0.0,1446.9629802703857
378,530330054013,669.9750066995621,615.0019956231117,55.50899887084961,1197.7509981393814
379,530330217011,681.5980072021484,655.0159797668457,0.0,1437.6989974975586
380,530330227021,611.5290079116821,576.4789981842041,0.0,1446.9599723815918
381,530330253022,841.2609949111938,794.857993721962,10.0,1380.552974820137
382,530610412012,657.1630058288574,626.6040153503418,15.86899995803833,1743.031988143921
383,530610535112,360.2500025629997,341.8030025959015,0.0,1099.0659937858582
384,530610519312,479.6629943847656,478.630010843277,0.0,1618.58900308609
385,530330296021,649.8049927949905,617.5179915428162,6.0,1916.0460181236267
